"학적상태","입학년도","입학학기","졸업년도","졸업학기","대학코드","수료년도","수료학기","국적","생년월일","학과코드","군대상태","대학","학과","다전공종류","이중전공","융합전공","입학유형","입학구분","성별","캠퍼스구분","나이","Id","isoIndex"
"졸업",2015,"1R",2019,"1R",4669,NA,"","KOR",1995,5696,NA,"보건과학대학","보건정책관리학부","융합전공","","의료인문학융합전공","정시_수능","정원내신입학","여",1,21,28552,NA
"졸업",2015,"1R",2019,"1R",4669,NA,"","KOR",1996,5696,NA,"보건과학대학","보건정책관리학부","심화전공","","","수시_학생부종합","정원내신입학","여",1,20,28553,NA
"졸업",2015,"1R",2019,"1R",4669,NA,"","KOR",1996,5696,NA,"보건과학대학","보건정책관리학부","이중전공","행정학과","","정시_수능","정원내신입학","여",1,20,28554,NA
"졸업",2017,"1R",2019,"1R",4669,NA,"","KOR",1993,5696,NA,"보건과학대학","보건정책관리학부","이중전공","경영학과","","정시_수능","정원내편입학","여",1,25,28555,NA
"졸업",2017,"1R",2019,"1R",4669,NA,"","KOR",1994,5696,NA,"보건과학대학","보건정책관리학부","이중전공","경영학과","","정시_수능","정원내편입학","여",1,24,28556,NA
"졸업",2014,"1R",2019,"1R",140,2018,"2R","KOR",1994,142,NA,"경영대학","경영학과","심화전공","","","정시_수능","정원내신입학","여",1,21,28609,NA
"졸업",2014,"1R",2019,"1R",140,2018,"2R","KOR",1993,142,NA,"경영대학","경영학과","심화전공","","","정시_수능","정원내신입학","여",1,22,28610,NA
"졸업",2014,"1R",2019,"1R",140,NA,"","KOR",1994,142,NA,"경영대학","경영학과","심화전공","","공공거버넌스와리더십융합전공","정시_수능","정원내신입학","남",1,21,28611,NA
"졸업",2014,"1R",2019,"1R",140,2018,"2R","KOR",1994,142,NA,"경영대학","경영학과","심화전공","","","정시_수능","정원내신입학","여",1,21,28612,NA
"졸업",2014,"1R",2019,"1R",140,NA,"","KOR",1994,142,NA,"경영대학","경영학과","심화전공","","","정시_수능","정원내신입학","남",1,21,28613,NA
"졸업",2014,"1R",2019,"1R",140,2018,"2R","KOR",1996,142,NA,"경영대학","경영학과","이중전공","중어중문학과","","외국인","정원외신입학","여",1,19,28614,NA
"졸업",2014,"2R",2019,"1R",140,NA,"","CHN",1996,142,NA,"경영대학","경영학과","융합전공","","GKS 융합전공","외국인","정원외신입학","여",1,19,28615,NA
"졸업",2014,"2R",2019,"1R",140,2018,"2R","PAK",1993,142,NA,"경영대학","경영학과","심화전공","","","외국인","정원외신입학","여",1,22,28616,NA
"졸업",2014,"2R",2019,"1R",140,NA,"","TUR",1996,142,NA,"경영대학","경영학과","심화전공","","","외국인","정원외신입학","여",1,19,28617,NA
"졸업",2016,"1R",2019,"1R",140,NA,"","KOR",1991,142,11,"경영대학","경영학과","심화전공","","","정시_수능","정원내편입학","남",1,26,28618,NA
"졸업",2016,"1R",2019,"1R",140,2018,"1R","KOR",1990,142,11,"경영대학","경영학과","","","","학사편입학","정원외학사편입학","남",1,27,28619,NA
"졸업",2016,"1R",2019,"1R",140,2018,"2R","KOR",1993,142,11,"경영대학","경영학과","심화전공","","","정시_수능","정원내편입학","남",1,24,28620,NA
"졸업",2016,"2R",2019,"1R",140,2018,"2R","CHN",1995,142,NA,"경영대학","경영학과","심화전공","","","외국인","정원외편입학","남",1,22,28621,NA
"졸업",2014,"1R",2019,"1R",143,2018,"2R","KOR",1995,145,NA,"문과대학","국어국문학과","이중전공","중어중문학과","","글로벌인재","정원내신입학","여",1,20,28622,NA
"조기졸업",2014,"1R",2019,"1R",143,NA,"","KOR",1996,145,NA,"문과대학","국어국문학과","심화전공","","","정시_수능","정원내신입학","여",1,19,28623,NA
"졸업",2014,"1R",2019,"1R",143,NA,"","KOR",1995,145,NA,"문과대학","국어국문학과","이중전공","심리학과","","수시_학생부교과","정원내신입학","여",1,20,28624,NA
"졸업",2014,"1R",2019,"1R",143,2018,"1R","KOR",1995,145,NA,"문과대학","국어국문학과","이중전공","심리학과","","정시_수능","정원내신입학","여",1,20,28625,NA
"졸업",2014,"1R",2019,"1R",143,NA,"","KOR",1994,145,NA,"문과대학","국어국문학과","이중전공","영어영문학과","","정시_수능","정원내신입학","여",1,21,28626,NA
"졸업",2016,"1R",2019,"1R",197,2018,"1R","KOR",1993,201,NA,"정경대학","통계학과","융합전공","","금융공학융합전공","정시_수능","정원내편입학","여",1,24,28627,NA
"졸업",2016,"2R",2019,"1R",197,NA,"","CHN",1993,199,NA,"정경대학","정치외교학과","심화전공","","","외국인","정원외편입학","여",1,24,28628,NA
"졸업",2016,"2R",2019,"1R",197,NA,"","CHN",1992,203,NA,"정경대학","행정학과","융합전공","","GKS 융합전공","외국인","정원외편입학","여",1,25,28629,NA
"졸업",2014,"1R",2019,"1R",209,2018,"2R","KOR",1994,211,NA,"이과대학","수학과","융합전공","","금융공학융합전공","정시_수능","정원내신입학","여",1,21,28630,NA
"졸업",2014,"1R",2019,"1R",209,2018,"2R","KOR",1995,211,NA,"이과대학","수학과","융합전공","","암호학융합전공","수시_학생부교과","정원내신입학","여",1,20,28631,NA
"졸업",2014,"1R",2019,"1R",209,NA,"","KOR",1993,211,NA,"이과대학","수학과","심화전공","","","수시_기회균등","정원외신입학","여",1,22,28632,NA
"졸업",2014,"1R",2019,"1R",209,2018,"2R","KOR",1991,211,NA,"이과대학","수학과","심화전공","","","정시_수능","정원내신입학","남",1,24,28633,NA
"졸업",2014,"2R",2019,"1R",209,NA,"","CHN",1991,211,NA,"이과대학","수학과","심화전공","","","외국인","정원외신입학","남",1,24,28634,NA
"졸업",2014,"1R",2019,"1R",209,NA,"","KOR",1995,212,NA,"이과대학","물리학과","심화전공","","","정시_수능","정원내신입학","남",1,20,28635,NA
"졸업",2014,"1R",2019,"1R",209,2018,"1R","KOR",1996,212,NA,"이과대학","물리학과","심화전공","","","정시_수능","정원내신입학","남",1,19,28636,NA
"졸업",2014,"1R",2019,"1R",209,NA,"","KOR",1995,212,NA,"이과대학","물리학과","이중전공","전기전자공학부","","수시_학생부교과","정원내신입학","여",1,20,28637,NA
"졸업",2014,"1R",2019,"1R",209,2018,"2R","KOR",1995,213,NA,"이과대학","화학과","심화전공","","","수시_학생부교과","정원내신입학","여",1,20,28638,NA
"졸업",2014,"1R",2019,"1R",209,NA,"","KOR",1995,213,NA,"이과대학","화학과","이중전공","불어불문학과","","글로벌인재","정원내신입학","여",1,20,28639,NA
"졸업",2014,"1R",2019,"1R",209,NA,"","KOR",1994,215,NA,"이과대학","지구환경과학과","이중전공","물리학과","","정시_수능","정원내신입학","여",1,21,28640,NA
"졸업",2016,"1R",2019,"1R",209,2018,"2R","KOR",1995,212,12,"이과대학","물리학과","심화전공","","","정시_수능","정원내편입학","남",1,22,28641,NA
"졸업",2016,"1R",2019,"1R",209,2018,"2R","KOR",1992,213,NA,"이과대학","화학과","심화전공","","","정시_수능","정원내편입학","여",1,25,28642,NA
"졸업",2016,"1R",2019,"1R",209,2018,"2R","KOR",1991,215,11,"이과대학","지구환경과학과","심화전공","","","정시_수능","정원내편입학","남",1,26,28643,NA
"졸업",2014,"1R",2019,"1R",217,NA,"","KOR",1994,4084,NA,"공과대학","화공생명공학과","심화전공","","","정시_수능","정원내신입학","남",1,21,28644,NA
"졸업",2014,"1R",2019,"1R",217,NA,"","KOR",1994,5204,NA,"공과대학","건축사회환경공학부","심화전공","","","정시_수능","정원내신입학","여",1,21,28645,NA
"졸업",2014,"1R",2019,"1R",4669,2018,"1R","KOR",1996,5694,NA,"보건과학대학","바이오시스템의과학부","심화전공","","","정시_수능","정원내신입학","남",1,19,28646,NA
"조기졸업",2015,"1R",2019,"1R",143,NA,"","KOR",1995,158,NA,"문과대학","서어서문학과","심화전공","","","수시_학생부종합","정원내신입학","여",1,21,28647,NA
"졸업",2015,"1R",2019,"1R",143,NA,"","KOR",1997,158,NA,"문과대학","서어서문학과","심화전공","","","수시_특기자","정원내신입학","여",1,19,28648,NA
"졸업",2015,"1R",2019,"1R",143,NA,"","KOR",1996,4391,NA,"문과대학","언어학과","이중전공","독어독문학과","","수시_특기자","정원내신입학","여",1,20,28649,NA
"졸업",2017,"1R",2019,"1R",143,NA,"","KOR",1988,152,11,"문과대학","사회학과","","","","학사편입학","정원외학사편입학","남",1,30,28650,NA
"졸업",2015,"1R",2019,"1R",4652,NA,"","KOR",1996,4653,NA,"생명과학대학","생명과학부","심화전공","","","수시_학생부종합","정원내신입학","남",1,20,28651,NA
"졸업",2015,"1R",2019,"1R",4652,NA,"","KOR",1996,4653,NA,"생명과학대학","생명과학부","심화전공","","","정시_수능","정원내신입학","남",1,20,28652,NA
"졸업",2015,"1R",2019,"1R",4652,NA,"","KOR",1996,4653,NA,"생명과학대학","생명과학부","심화전공","","","수시_특기자","정원내신입학","여",1,20,28653,NA
"졸업",2015,"1R",2019,"1R",4652,NA,"","KOR",1996,4653,NA,"생명과학대학","생명과학부","심화전공","","","수시_학생부교과","정원내신입학","여",1,20,28654,NA
"졸업",2015,"1R",2019,"1R",4652,NA,"","KOR",1995,4653,NA,"생명과학대학","생명과학부","심화전공","","","정시_수능","정원내신입학","여",1,21,28655,NA
"졸업",2015,"1R",2019,"1R",4652,NA,"","KOR",1995,4653,NA,"생명과학대학","생명과학부","심화전공","","","정시_수능","정원내신입학","남",1,21,28656,NA
"졸업",2015,"1R",2019,"1R",4652,NA,"","KOR",1994,4653,NA,"생명과학대학","생명과학부","심화전공","","","재외국민","정원외신입학","여",1,22,28657,NA
"졸업",2015,"1R",2019,"1R",4652,NA,"","KOR",1996,4653,NA,"생명과학대학","생명과학부","심화전공","","","정시_수능","정원내신입학","남",1,20,28658,NA
"졸업",2015,"1R",2019,"1R",4652,NA,"","KOR",1997,4653,NA,"생명과학대학","생명과학부","융합전공","","뇌인지과학융합전공","순수정원외(=12년과정)","정원외신입학","여",1,19,28659,NA
"졸업",2017,"1R",2019,"1R",4652,NA,"","KOR",1992,4653,NA,"생명과학대학","생명과학부","심화전공","","","정시_수능","정원내편입학","여",1,26,28660,NA
"졸업",2017,"1R",2019,"1R",4652,NA,"","KOR",1992,4653,21,"생명과학대학","생명과학부","","","","학사편입학","정원외학사편입학","남",1,26,28661,NA
"졸업",2015,"1R",2019,"1R",4652,NA,"","KOR",1995,4654,NA,"생명과학대학","생명공학부","융합전공","","메디컬융합공학융합전공","정시_수능","정원내신입학","남",1,21,28662,NA
"졸업",2015,"1R",2019,"1R",4652,NA,"","KOR",1997,4654,NA,"생명과학대학","생명공학부","심화전공","","","수시_특기자","정원내신입학","여",1,19,28663,NA
"졸업",2014,"1R",2019,"1R",143,2018,"2R","KOR",1995,145,NA,"문과대학","국어국문학과","심화전공","","공공거버넌스와리더십융합전공","수시_특기자","정원내신입학","여",1,20,28768,NA
"졸업",2014,"1R",2019,"1R",143,NA,"","KOR",1995,145,NA,"문과대학","국어국문학과","심화전공","","","정시_기회균등","정원외신입학","여",1,20,28769,NA
"졸업",2014,"1R",2019,"1R",143,2018,"2R","KOR",1995,145,NA,"문과대학","국어국문학과","심화전공","","","정시_수능","정원내신입학","여",1,20,28770,NA
"졸업",2014,"1R",2019,"1R",143,2018,"1R","KOR",1994,145,NA,"문과대학","국어국문학과","이중전공","정치외교학과","","정시_수능","정원내신입학","남",1,21,28771,NA
"졸업",2014,"1R",2019,"1R",143,NA,"","KOR",1995,145,NA,"문과대학","국어국문학과","심화전공","","","수시_학생부교과","정원내신입학","여",1,20,28772,NA
"졸업",2014,"1R",2019,"1R",143,NA,"","KOR",1995,145,NA,"문과대학","국어국문학과","심화전공","","","수시_학생부교과","정원내신입학","여",1,20,28773,NA
"졸업",2014,"1R",2019,"1R",143,NA,"","KOR",1994,145,NA,"문과대학","국어국문학과","심화전공","","","정시_수능","정원내신입학","남",1,21,28774,NA
"졸업",2014,"1R",2019,"1R",143,NA,"","KOR",1995,145,NA,"문과대학","국어국문학과","이중전공","철학과","","정시_수능","정원내신입학","여",1,20,28775,NA
"졸업",2014,"1R",2019,"1R",143,NA,"","KOR",1995,145,NA,"문과대학","국어국문학과","심화전공","","","글로벌인재","정원내신입학","여",1,20,28776,NA
"졸업",2014,"1R",2019,"1R",143,NA,"","KOR",1996,147,NA,"문과대학","철학과","이중전공","심리학과","","정시_수능","정원내신입학","여",1,19,28777,NA
"졸업",2014,"1R",2019,"1R",143,2018,"1R","KOR",1995,147,NA,"문과대학","철학과","융합전공","","패션디자인및머천다이징융합전공","수시_학생부교과","정원내신입학","여",1,20,28778,NA
"졸업",2014,"1R",2019,"1R",143,2018,"2R","KOR",1995,147,NA,"문과대학","철학과","이중전공","사회학과","","수시_기회균등","정원내신입학","여",1,20,28779,NA
"졸업",2014,"1R",2019,"1R",143,NA,"","CHN",1994,148,NA,"문과대학","한국사학과","이중전공","중어중문학과","","외국인","정원외신입학","여",1,21,28780,NA
"졸업",2014,"1R",2019,"1R",143,2018,"2R","KOR",1995,148,NA,"문과대학","한국사학과","이중전공","경영학과","","정시_수능","정원내신입학","여",1,20,28781,NA
"졸업",2014,"1R",2019,"1R",143,NA,"","KOR",1994,148,NA,"문과대학","한국사학과","이중전공","경영학과","","정시_수능","정원내신입학","여",1,21,28782,NA
"졸업",2014,"1R",2019,"1R",143,2018,"2R","KOR",1994,148,NA,"문과대학","한국사학과","이중전공","국어국문학과","","글로벌인재","정원내신입학","여",1,21,28783,NA
"졸업",2014,"1R",2019,"1R",143,NA,"","KOR",1995,803,NA,"문과대학","사학과","심화전공","","뇌인지과학융합전공","수시_학생부교과","정원내신입학","여",1,20,28784,NA
"졸업",2014,"1R",2019,"1R",143,NA,"","KOR",1994,803,NA,"문과대학","사학과","융합전공","","융합보안융합전공","정시_수능","정원내신입학","남",1,21,28785,NA
"졸업",2014,"1R",2019,"1R",217,NA,"","KOR",1995,4084,NA,"공과대학","화공생명공학과","심화전공","","","글로벌인재","정원내신입학","여",1,20,28786,NA
"졸업",2014,"1R",2019,"1R",217,NA,"","KOR",1995,4084,NA,"공과대학","화공생명공학과","심화전공","","","정시_수능","정원내신입학","남",1,20,28787,NA
"졸업",2014,"1R",2019,"1R",217,NA,"","KOR",1994,4084,NA,"공과대학","화공생명공학과","심화전공","","","정시_수능","정원내신입학","여",1,21,28788,NA
"졸업",2014,"1R",2019,"1R",217,NA,"","ARE",1995,4084,NA,"공과대학","화공생명공학과","심화전공","","","외국인","정원외신입학","남",1,20,28789,NA
"졸업",2014,"2R",2019,"1R",217,NA,"","GAB",1990,4084,NA,"공과대학","화공생명공학과","심화전공","","","외국인","정원외신입학","남",1,25,28790,NA
"졸업",2014,"1R",2019,"1R",217,NA,"","KOR",1994,4630,NA,"공과대학","신소재공학부","심화전공","","","정시_수능","정원내신입학","여",1,21,28791,NA
"졸업",2014,"1R",2019,"1R",217,2018,"2R","KOR",1995,4630,NA,"공과대학","신소재공학부","심화전공","","","수시_학생부교과","정원내신입학","여",1,20,28792,NA
"졸업",2014,"1R",2019,"1R",217,NA,"","KOR",1995,4630,NA,"공과대학","신소재공학부","심화전공","","","정시_수능","정원내신입학","남",1,20,28793,NA
"졸업",2014,"1R",2019,"1R",217,NA,"","KOR",1995,4630,NA,"공과대학","신소재공학부","심화전공","","","수시_학생부교과","정원내신입학","여",1,20,28794,NA
"졸업",2014,"1R",2019,"1R",217,NA,"","KOR",1995,4630,NA,"공과대학","신소재공학부","심화전공","","","정시_수능","정원내신입학","여",1,20,28795,NA
"졸업",2014,"1R",2019,"1R",217,NA,"","KOR",1996,4630,NA,"공과대학","신소재공학부","심화전공","","","정시_수능","정원내신입학","여",1,19,28796,NA
"졸업",2014,"1R",2019,"1R",217,NA,"","KOR",1995,4630,NA,"공과대학","신소재공학부","심화전공","","","수시_특기자","정원내신입학","남",1,20,28797,NA
"졸업",2014,"1R",2019,"1R",217,NA,"","KOR",1995,4630,NA,"공과대학","신소재공학부","심화전공","","","과학영재","정원내신입학","여",1,20,28798,NA
"졸업",2014,"1R",2019,"1R",217,NA,"","KOR",1991,4630,NA,"공과대학","신소재공학부","심화전공","","","글로벌인재","정원내신입학","남",1,24,28799,NA
"졸업",2014,"1R",2019,"1R",217,NA,"","KOR",1995,4630,NA,"공과대학","신소재공학부","심화전공","","","수시_특기자","정원내신입학","여",1,20,28800,NA
"졸업",2014,"1R",2019,"1R",217,NA,"","KOR",1995,4630,NA,"공과대학","신소재공학부","심화전공","","","과학영재","정원내신입학","남",1,20,28801,NA
"졸업",2016,"1R",2019,"1R",217,NA,"","KOR",1995,4630,NA,"공과대학","신소재공학부","심화전공","","","정시_수능","정원내편입학","여",1,22,28802,NA
"졸업",2016,"1R",2019,"1R",217,NA,"","KOR",1994,4084,NA,"공과대학","화공생명공학과","심화전공","","","정시_수능","정원내편입학","여",1,23,28803,NA
"졸업",2015,"1R",2019,"1R",4652,NA,"","KOR",1996,4654,NA,"생명과학대학","생명공학부","심화전공","","","정시_수능","정원내신입학","여",1,20,28804,NA
"졸업",2015,"1R",2019,"1R",4652,NA,"","KOR",1997,4654,NA,"생명과학대학","생명공학부","이중전공","전기전자공학부","","수시_특기자","정원내신입학","여",1,19,28805,NA
"졸업",2015,"1R",2019,"1R",4652,NA,"","KOR",1996,4654,NA,"생명과학대학","생명공학부","심화전공","","","수시_학생부교과","정원내신입학","여",1,20,28806,NA
"졸업",2015,"1R",2019,"1R",4652,NA,"","KOR",1996,4654,NA,"생명과학대학","생명공학부","심화전공","","","순수정원외(=12년과정)","정원외신입학","여",1,20,28807,NA
"졸업",2017,"1R",2019,"1R",4652,NA,"","KOR",1995,4654,NA,"생명과학대학","생명공학부","심화전공","","의과학융합전공","정시_수능","정원내편입학","여",1,23,28808,NA
"졸업",2017,"1R",2019,"1R",4652,NA,"","KOR",1992,4654,11,"생명과학대학","생명공학부","심화전공","","","정시_수능","정원내편입학","남",1,26,28809,NA
"졸업",2017,"1R",2019,"1R",4652,NA,"","KOR",1995,4654,NA,"생명과학대학","생명공학부","심화전공","","","정시_수능","정원내편입학","여",1,23,28810,NA
"졸업",2017,"1R",2019,"1R",4652,NA,"","KOR",1991,4654,11,"생명과학대학","생명공학부","심화전공","","의과학융합전공","정시_수능","정원내편입학","남",1,27,28811,NA
"졸업",2017,"1R",2019,"1R",4652,NA,"","KOR",1992,4654,21,"생명과학대학","생명공학부","심화전공","","","정시_수능","정원내편입학","남",1,26,28812,NA
"졸업",2017,"1R",2019,"1R",4652,NA,"","KOR",1993,4654,NA,"생명과학대학","생명공학부","심화전공","","","정시_수능","정원내편입학","여",1,25,28813,NA
"졸업",2015,"1R",2019,"1R",4652,NA,"","KOR",1996,5564,NA,"생명과학대학","식품공학과","심화전공","","","수시_학생부교과","정원내신입학","여",1,20,28814,NA
"졸업",2015,"1R",2019,"1R",4652,NA,"","KOR",1996,5564,NA,"생명과학대학","식품공학과","심화전공","","","정시_기회균등","정원외신입학","여",1,20,28815,NA
"졸업",2015,"1R",2019,"1R",4652,NA,"","KOR",1996,5564,NA,"생명과학대학","식품공학과","심화전공","","","정시_수능","정원내신입학","여",1,20,28816,NA
"졸업",2015,"1R",2019,"1R",4652,NA,"","KOR",1996,5564,NA,"생명과학대학","식품공학과","이중전공","생명공학부","","수시_학생부교과","정원내신입학","여",1,20,28817,NA
"졸업",2015,"1R",2019,"1R",4652,NA,"","KOR",1994,5564,NA,"생명과학대학","식품공학과","심화전공","","","순수정원외(=12년과정)","정원외신입학","남",1,22,28818,NA
"졸업",2015,"1R",2019,"1R",4652,NA,"","PAN",1996,5564,NA,"생명과학대학","식품공학과","이중전공","서어서문학과","","외국인","정원외신입학","여",1,20,28819,NA
"졸업",2017,"1R",2019,"1R",4652,NA,"","CHN",1995,5564,NA,"생명과학대학","식품공학과","심화전공","","","외국인","정원외편입학","여",1,23,28820,NA
"졸업",2017,"1R",2019,"1R",4652,NA,"","KOR",1993,5564,NA,"생명과학대학","식품공학과","심화전공","","","정시_수능","정원내편입학","여",1,25,28821,NA
"졸업",2017,"1R",2019,"1R",4652,NA,"","KOR",1993,5564,11,"생명과학대학","식품공학과","이중전공","생명공학부","","정시_수능","정원내편입학","남",1,25,28822,NA
"졸업",2014,"1R",2019,"1R",143,NA,"","KOR",1995,803,NA,"문과대학","사학과","이중전공","중어중문학과","","정시_수능","정원내신입학","여",1,20,28919,NA
"졸업",2014,"1R",2019,"1R",143,2018,"2R","KOR",1995,803,NA,"문과대학","사학과","심화전공","","인문학과정의융합전공","수시_학생부교과","정원내신입학","여",1,20,28920,NA
"졸업",2014,"1R",2019,"1R",143,2018,"2R","KOR",1995,803,NA,"문과대학","사학과","심화전공","","금융공학융합전공","정시_수능","정원내신입학","여",1,20,28921,NA
"졸업",2014,"1R",2019,"1R",143,2018,"1R","KOR",1995,803,NA,"문과대학","사학과","융합전공","","공공거버넌스와리더십융합전공","정시_수능","정원내신입학","남",1,20,28922,NA
"졸업",2014,"1R",2019,"1R",143,2018,"2R","KOR",1991,803,NA,"문과대학","사학과","이중전공","경영학과","","정시_수능","정원내신입학","남",1,24,28923,NA
"졸업",2014,"1R",2019,"1R",143,2018,"2R","JPN",1994,151,NA,"문과대학","심리학과","심화전공","","","외국인","정원외신입학","여",1,21,28924,NA
"졸업",2014,"1R",2019,"1R",143,NA,"","KOR",1995,151,NA,"문과대학","심리학과","심화전공","","","글로벌인재","정원내신입학","여",1,20,28925,NA
"졸업",2014,"1R",2019,"1R",143,NA,"","KAZ",1995,151,NA,"문과대학","심리학과","심화전공","","","외국인","정원외신입학","여",1,20,28926,NA
"졸업",2014,"1R",2019,"1R",143,NA,"","KOR",1995,151,NA,"문과대학","심리학과","융합전공","","인문학과정의융합전공","정시_수능","정원내신입학","여",1,20,28927,NA
"졸업",2014,"1R",2019,"1R",143,2018,"2R","KOR",1995,151,NA,"문과대학","심리학과","이중전공","국어국문학과","","수시_학생부교과","정원내신입학","여",1,20,28928,NA
"졸업",2014,"1R",2019,"1R",143,NA,"","KOR",1995,151,NA,"문과대학","심리학과","이중전공","국어국문학과","","수시_기회균등","정원외신입학","여",1,20,28929,NA
"졸업",2014,"1R",2019,"1R",143,2018,"2R","KOR",1995,151,NA,"문과대학","심리학과","심화전공","","","정시_수능","정원내신입학","여",1,20,28930,NA
"졸업",2014,"1R",2019,"1R",143,NA,"","KOR",1995,151,NA,"문과대학","심리학과","융합전공","","패션디자인및머천다이징융합전공","수시_학생부교과","정원내신입학","여",1,20,28931,NA
"졸업",2014,"1R",2019,"1R",143,NA,"","KOR",1995,151,NA,"문과대학","심리학과","심화전공","","패션디자인및머천다이징융합전공","교육기회균등","정원외신입학","여",1,20,28932,NA
"졸업",2014,"1R",2019,"1R",143,NA,"","KOR",1994,152,NA,"문과대학","사회학과","융합전공","","인문학과정의융합전공","정시_수능","정원내신입학","남",1,21,28933,NA
"졸업",2014,"1R",2019,"1R",217,NA,"","KOR",1994,5204,NA,"공과대학","건축사회환경공학부","심화전공","","","정시_수능","정원내신입학","여",1,21,28936,NA
"졸업",2014,"1R",2019,"1R",217,NA,"","KOR",1996,5204,NA,"공과대학","건축사회환경공학부","이중전공","화공생명공학과","","과학영재","정원내신입학","여",1,19,28937,NA
"졸업",2014,"1R",2019,"1R",217,NA,"","KOR",1995,4887,NA,"공과대학","건축학과","심화전공","","","수시_특기자","정원내신입학","남",1,20,28938,NA
"졸업",2014,"1R",2019,"1R",217,NA,"","KOR",1995,4887,NA,"공과대학","건축학과","심화전공","","","정시_수능","정원내신입학","남",1,20,28939,NA
"졸업",2014,"1R",2019,"1R",217,NA,"","KOR",1996,4887,NA,"공과대학","건축학과","심화전공","","","과학영재","정원내신입학","남",1,19,28940,NA
"졸업",2014,"1R",2019,"1R",217,NA,"","KOR",1995,4887,NA,"공과대학","건축학과","심화전공","","","수시_학생부교과","정원내신입학","여",1,20,28941,NA
"졸업",2014,"1R",2019,"1R",217,NA,"","KOR",1994,4887,NA,"공과대학","건축학과","심화전공","","","정시_수능","정원내신입학","남",1,21,28942,NA
"졸업",2014,"1R",2019,"1R",217,NA,"","KOR",1991,4887,NA,"공과대학","건축학과","심화전공","","","정시_수능","정원내신입학","남",1,24,28943,NA
"졸업",2014,"1R",2019,"1R",217,NA,"","KOR",1996,4887,NA,"공과대학","건축학과","심화전공","","","정시_기회균등","정원외신입학","여",1,19,28944,NA
"졸업",2014,"1R",2019,"1R",217,NA,"","CHN",1992,4887,NA,"공과대학","건축학과","심화전공","","","외국인","정원외신입학","남",1,23,28945,NA
"졸업",2016,"1R",2019,"1R",217,NA,"","KOR",1989,4887,11,"공과대학","건축학과","심화전공","","","정시_수능","정원내편입학","남",1,28,28946,NA
"졸업",2014,"1R",2019,"1R",217,NA,"","KOR",1995,4952,NA,"공과대학","기계공학부","심화전공","","","수시_학생부교과","정원내신입학","여",1,20,28947,NA
"졸업",2014,"1R",2019,"1R",217,2018,"2R","KOR",1994,4952,NA,"공과대학","기계공학부","심화전공","","","정시_수능","정원내신입학","남",1,21,28948,NA
"졸업",2014,"1R",2019,"1R",217,NA,"","KOR",1995,4952,NA,"공과대학","기계공학부","심화전공","","","수시_특기자","정원내신입학","남",1,20,28949,NA
"졸업",2014,"1R",2019,"1R",217,NA,"","KOR",1995,4952,NA,"공과대학","기계공학부","심화전공","","","수시_기회균등","정원외신입학","남",1,20,28950,NA
"졸업",2014,"1R",2019,"1R",217,NA,"","KOR",1994,4952,NA,"공과대학","기계공학부","심화전공","","","정시_수능","정원내신입학","남",1,21,28951,NA
"졸업",2014,"1R",2019,"1R",217,2018,"2R","KOR",1995,4084,NA,"공과대학","화공생명공학과","심화전공","","","정시_수능","정원내신입학","여",1,20,28952,NA
"졸업",2015,"1R",2019,"1R",4652,NA,"","KOR",1996,4656,NA,"생명과학대학","환경생태공학부","융합전공","","기후변화융합전공","수시_특기자","정원내신입학","여",1,20,28953,NA
"졸업",2015,"1R",2019,"1R",4652,NA,"","KOR",1996,4656,NA,"생명과학대학","환경생태공학부","심화전공","","","순수정원외(=12년과정)","정원외신입학","여",1,20,28954,NA
"졸업",2015,"1R",2019,"1R",4652,NA,"","KOR",1996,4657,NA,"생명과학대학","식품자원경제학과","융합전공","","법과행정융합전공","수시_학생부교과","정원내신입학","남",1,20,28955,NA
"졸업",2015,"1R",2019,"1R",4652,NA,"","KOR",1995,4657,NA,"생명과학대학","식품자원경제학과","이중전공","식품공학과","","정시_수능","정원내신입학","여",1,21,28956,NA
"졸업",2015,"1R",2019,"1R",4652,NA,"","CHN",1995,4657,NA,"생명과학대학","식품자원경제학과","융합전공","","GKS 융합전공","외국인","정원외신입학","여",1,21,28957,NA
"졸업",2017,"1R",2019,"1R",4652,NA,"","KOR",1993,4657,11,"생명과학대학","식품자원경제학과","","","","학사편입학","정원외학사편입학","남",1,25,28958,NA
"졸업",2015,"1R",2019,"1R",197,NA,"","KOR",1996,201,NA,"정경대학","통계학과","융합전공","","금융공학융합전공","수시_학생부교과","정원내신입학","여",1,20,28959,NA
"졸업",2015,"1R",2019,"1R",197,NA,"","KOR",1995,201,NA,"정경대학","통계학과","심화전공","","금융공학융합전공","수시_학생부종합","정원내신입학","여",1,21,28960,NA
"졸업",2015,"1R",2019,"1R",197,NA,"","KOR",1996,200,NA,"정경대학","경제학과","이중전공","국제학부","","수시_특기자","정원내신입학","여",1,20,28961,NA
"졸업",2015,"1R",2019,"1R",197,NA,"","KOR",1996,199,NA,"정경대학","정치외교학과","융합전공","","공공거버넌스와리더십융합전공","수시_기회균등","정원외신입학","남",1,20,28962,NA
"졸업",2015,"1R",2019,"1R",197,NA,"","KOR",1996,199,NA,"정경대학","정치외교학과","융합전공","","법과행정융합전공","수시_특기자","정원내신입학","여",1,20,28963,NA
